Inventory_ID,Snapshot_Date,Product_ID,Warehouse,Stock_Level,Reorder_Level,Stock_Value_SAR,Stock_Status,Year,Month
INV0009966,1/31/2024 0:00,PRD014,Riyadh Central,518,123,2646.98,Normal,2024,1
INV0009967,1/31/2024 0:00,PRD014,Jeddah West,659,117,3367.49,Normal,2024,1
INV0009968,1/31/2024 0:00,PRD014,Dammam East,405,99,2069.55,Normal,2024,1
INV0009969,1/31/2024 0:00,PRD014,Qassim North,118,23,602.98,Normal,2024,1
INV0009970,1/31/2024 0:00,PRD014,Abha South,247,49,1262.17,Normal,2024,1
INV0009971,1/31/2024 0:00,PRD015,Riyadh Central,237,53,4389.24,Normal,2024,1
INV0009972,1/31/2024 0:00,PRD015,Jeddah West,205,51,3796.6,Normal,2024,1
INV0009973,1/31/2024 0:00,PRD015,Dammam East,636,147,11778.72,Normal,2024,1
INV0009974,1/31/2024 0:00,PRD015,Qassim North,228,43,4222.56,Normal,2024,1
INV0009975,1/31/2024 0:00,PRD015,Abha South,659,131,12204.68,Normal,2024,1
INV0009976,1/31/2024 0:00,PRD016,Riyadh Central,618,136,2675.94,Normal,2024,1
INV0009977,1/31/2024 0:00,PRD016,Jeddah West,558,114,2416.14,Normal,2024,1
INV0009978,1/31/2024 0:00,PRD016,Dammam East,250,53,1082.5,Normal,2024,1
INV0009979,1/31/2024 0:00,PRD016,Qassim North,266,50,1151.78,Normal,2024,1
INV0009980,1/31/2024 0:00,PRD016,Abha South,183,34,792.39,Normal,2024,1
INV0009981,1/31/2024 0:00,PRD017,Riyadh Central,419,103,5773.82,Normal,2024,1
INV0009982,1/31/2024 0:00,PRD017,Jeddah West,569,124,7840.82,Normal,2024,1
INV0009983,1/31/2024 0:00,PRD017,Dammam East,137,24,1887.86,Normal,2024,1
INV0009984,1/31/2024 0:00,PRD017,Qassim North,588,146,8102.64,Normal,2024,1
INV0009985,1/31/2024 0:00,PRD017,Abha South,409,90,5636.02,Normal,2024,1
INV0009986,1/31/2024 0:00,PRD018,Riyadh Central,423,78,7055.64,Normal,2024,1
INV0009987,1/31/2024 0:00,PRD018,Jeddah West,350,92,5838,Normal,2024,1
INV0009988,1/31/2024 0:00,PRD018,Dammam East,463,118,7722.84,Normal,2024,1
INV0009989,1/31/2024 0:00,PRD018,Qassim North,401,88,6688.68,Normal,2024,1
INV0009990,1/31/2024 0:00,PRD018,Abha South,354,86,5904.72,Normal,2024,1
INV0009991,1/31/2024 0:00,PRD019,Riyadh Central,733,138,6054.58,Normal,2024,1
INV0009992,1/31/2024 0:00,PRD019,Jeddah West,276,53,2279.76,Normal,2024,1
INV0009993,1/31/2024 0:00,PRD019,Dammam East,434,96,3584.84,Normal,2024,1
INV0009994,1/31/2024 0:00,PRD019,Qassim North,98,21,809.48,Normal,2024,1
INV0009995,1/31/2024 0:00,PRD019,Abha South,285,59,2354.1,Normal,2024,1
INV0009996,1/31/2024 0:00,PRD020,Riyadh Central,286,56,1232.66,Normal,2024,1
INV0009997,1/31/2024 0:00,PRD020,Jeddah West,736,147,3172.16,Normal,2024,1
INV0009998,1/31/2024 0:00,PRD020,Dammam East,592,141,2551.52,Normal,2024,1
INV0009999,1/31/2024 0:00,PRD020,Qassim North,648,135,2792.88,Normal,2024,1
INV0010000,1/31/2024 0:00,PRD020,Abha South,528,114,2275.68,Normal,2024,1
INV0010001,1/31/2024 0:00,PRD021,Riyadh Central,788,142,2994.4,Normal,2024,1
INV0010002,1/31/2024 0:00,PRD021,Jeddah West,217,45,824.6,Normal,2024,1
INV0010003,1/31/2024 0:00,PRD021,Dammam East,457,110,1736.6,Normal,2024,1
INV0010004,1/31/2024 0:00,PRD021,Qassim North,328,65,1246.4,Normal,2024,1
INV0010005,1/31/2024 0:00,PRD021,Abha South,250,57,950,Normal,2024,1
INV0010006,1/31/2024 0:00,PRD022,Riyadh Central,367,80,2836.91,Normal,2024,1
INV0010007,1/31/2024 0:00,PRD022,Jeddah West,616,122,4761.68,Normal,2024,1
INV0010008,1/31/2024 0:00,PRD022,Dammam East,562,108,4344.26,Normal,2024,1
INV0010009,1/31/2024 0:00,PRD022,Qassim North,709,147,5480.57,Normal,2024,1
INV0010010,1/31/2024 0:00,PRD022,Abha South,99,25,765.27,Normal,2024,1
INV0010011,1/31/2024 0:00,PRD023,Riyadh Central,656,148,6382.88,Normal,2024,1
INV0010012,1/31/2024 0:00,PRD023,Jeddah West,747,139,7268.31,Normal,2024,1
INV0010013,1/31/2024 0:00,PRD023,Dammam East,238,43,2315.74,Normal,2024,1
INV0010014,1/31/2024 0:00,PRD023,Qassim North,612,133,5954.76,Normal,2024,1
INV0010015,1/31/2024 0:00,PRD023,Abha South,534,134,5195.82,Normal,2024,1
INV0010016,1/31/2024 0:00,PRD024,Riyadh Central,606,125,6072.12,Normal,2024,1
INV0010017,1/31/2024 0:00,PRD024,Jeddah West,514,125,5150.28,Normal,2024,1
INV0010018,1/31/2024 0:00,PRD024,Dammam East,505,113,5060.1,Normal,2024,1
INV0010019,1/31/2024 0:00,PRD024,Qassim North,333,68,3336.66,Normal,2024,1
INV0010020,1/31/2024 0:00,PRD024,Abha South,153,36,1533.06,Normal,2024,1
INV0010021,1/31/2024 0:00,PRD025,Riyadh Central,229,58,2331.22,Normal,2024,1
INV0010022,1/31/2024 0:00,PRD025,Jeddah West,346,76,3522.28,Normal,2024,1
INV0010023,1/31/2024 0:00,PRD025,Dammam East,400,75,4072,Normal,2024,1
INV0010024,1/31/2024 0:00,PRD025,Qassim North,79,16,804.22,Normal,2024,1
INV0010025,1/31/2024 0:00,PRD025,Abha South,253,66,2575.54,Normal,2024,1
INV0010026,1/31/2024 0:00,PRD026,Riyadh Central,391,75,3632.39,Normal,2024,1
INV0010027,1/31/2024 0:00,PRD026,Jeddah West,475,112,4412.75,Normal,2024,1
INV0010028,1/31/2024 0:00,PRD026,Dammam East,109,27,1012.61,Normal,2024,1
INV0010029,1/31/2024 0:00,PRD026,Qassim North,233,45,2164.57,Normal,2024,1
INV0010030,1/31/2024 0:00,PRD026,Abha South,184,33,1709.36,Normal,2024,1
INV0010031,1/31/2024 0:00,PRD027,Riyadh Central,523,121,9178.65,Normal,2024,1
INV0010032,1/31/2024 0:00,PRD027,Jeddah West,675,135,11846.25,Normal,2024,1
INV0010033,1/31/2024 0:00,PRD027,Dammam East,522,117,9161.1,Normal,2024,1
INV0010034,1/31/2024 0:00,PRD027,Qassim North,507,133,8897.85,Normal,2024,1
INV0010035,1/31/2024 0:00,PRD027,Abha South,311,78,5458.05,Normal,2024,1
INV0010036,1/31/2024 0:00,PRD028,Riyadh Central,134,32,1929.6,Normal,2024,1
INV0010037,1/31/2024 0:00,PRD028,Jeddah West,403,94,5803.2,Normal,2024,1
INV0010038,1/31/2024 0:00,PRD028,Dammam East,430,105,6192,Normal,2024,1
INV0010039,1/31/2024 0:00,PRD028,Qassim North,238,59,3427.2,Normal,2024,1
INV0010040,1/31/2024 0:00,PRD028,Abha South,727,145,10468.8,Normal,2024,1
INV0010041,1/31/2024 0:00,PRD029,Riyadh Central,634,127,7373.42,Normal,2024,1
INV0010042,1/31/2024 0:00,PRD029,Jeddah West,386,88,4489.18,Normal,2024,1
INV0010043,1/31/2024 0:00,PRD029,Dammam East,615,128,7152.45,Normal,2024,1
INV0010044,1/31/2024 0:00,PRD029,Qassim North,217,51,2523.71,Normal,2024,1
INV0010045,1/31/2024 0:00,PRD029,Abha South,719,135,8361.97,Normal,2024,1
INV0010046,1/31/2024 0:00,PRD030,Riyadh Central,415,93,3427.9,Normal,2024,1
INV0010047,1/31/2024 0:00,PRD030,Jeddah West,153,35,1263.78,Normal,2024,1
INV0010048,1/31/2024 0:00,PRD030,Dammam East,379,77,3130.54,Normal,2024,1
INV0010049,1/31/2024 0:00,PRD030,Qassim North,69,18,569.94,Normal,2024,1
INV0010050,1/31/2024 0:00,PRD030,Abha South,294,61,2428.44,Normal,2024,1
INV0010051,1/31/2024 0:00,PRD031,Riyadh Central,664,121,7463.36,Normal,2024,1
INV0010052,1/31/2024 0:00,PRD031,Jeddah West,124,22,1393.76,Normal,2024,1
INV0010053,1/31/2024 0:00,PRD031,Dammam East,729,143,8193.96,Normal,2024,1
INV0010054,1/31/2024 0:00,PRD031,Qassim North,280,64,3147.2,Normal,2024,1
INV0010055,1/31/2024 0:00,PRD031,Abha South,476,116,5350.24,Normal,2024,1
INV0010056,1/31/2024 0:00,PRD032,Riyadh Central,623,146,7700.28,Normal,2024,1
INV0010057,1/31/2024 0:00,PRD032,Jeddah West,564,130,6971.04,Normal,2024,1
INV0010058,1/31/2024 0:00,PRD032,Dammam East,179,35,2212.44,Normal,2024,1
INV0010059,1/31/2024 0:00,PRD032,Qassim North,159,39,1965.24,Normal,2024,1
INV0010060,1/31/2024 0:00,PRD032,Abha South,437,86,5401.32,Normal,2024,1
INV0010061,1/31/2024 0:00,PRD033,Riyadh Central,643,126,10011.51,Normal,2024,1
INV0010062,1/31/2024 0:00,PRD033,Jeddah West,269,50,4188.33,Normal,2024,1
INV0010063,1/31/2024 0:00,PRD033,Dammam East,169,36,2631.33,Normal,2024,1
INV0010064,1/31/2024 0:00,PRD033,Qassim North,138,28,2148.66,Normal,2024,1
INV0010065,1/31/2024 0:00,PRD033,Abha South,199,48,3098.43,Normal,2024,1
INV0010066,2/29/2024 0:00,PRD001,Riyadh Central,179,33,1295.96,Normal,2024,2
INV0010067,2/29/2024 0:00,PRD001,Jeddah West,635,147,4597.4,Normal,2024,2
INV0010068,2/29/2024 0:00,PRD001,Dammam East,555,119,4018.2,Normal,2024,2
INV0010069,2/29/2024 0:00,PRD001,Qassim North,91,16,658.84,Normal,2024,2
INV0010070,2/29/2024 0:00,PRD001,Abha South,239,43,1730.36,Normal,2024,2
INV0010071,2/29/2024 0:00,PRD002,Riyadh Central,189,41,924.21,Normal,2024,2
INV0010072,2/29/2024 0:00,PRD002,Jeddah West,244,48,1193.16,Normal,2024,2
INV0010073,2/29/2024 0:00,PRD002,Dammam East,144,27,704.16,Normal,2024,2
INV0010074,2/29/2024 0:00,PRD002,Qassim North,109,24,533.01,Normal,2024,2
INV0010075,2/29/2024 0:00,PRD002,Abha South,229,59,1119.81,Normal,2024,2
INV0010076,2/29/2024 0:00,PRD003,Riyadh Central,196,49,1009.4,Normal,2024,2
INV0010077,2/29/2024 0:00,PRD003,Jeddah West,135,26,695.25,Normal,2024,2
INV0010078,2/29/2024 0:00,PRD003,Dammam East,408,88,2101.2,Normal,2024,2
INV0010079,2/29/2024 0:00,PRD003,Qassim North,615,111,3167.25,Normal,2024,2
INV0010080,2/29/2024 0:00,PRD003,Abha South,367,75,1890.05,Normal,2024,2
INV0010081,2/29/2024 0:00,PRD004,Riyadh Central,274,54,4123.7,Normal,2024,2
INV0010082,2/29/2024 0:00,PRD004,Jeddah West,484,125,7284.2,Normal,2024,2
INV0010083,2/29/2024 0:00,PRD004,Dammam East,561,102,8443.05,Normal,2024,2
INV0010084,2/29/2024 0:00,PRD004,Qassim North,379,68,5703.95,Normal,2024,2
INV0010085,2/29/2024 0:00,PRD004,Abha South,212,41,3190.6,Normal,2024,2
INV0010086,2/29/2024 0:00,PRD005,Riyadh Central,330,59,825,Normal,2024,2
INV0010087,2/29/2024 0:00,PRD005,Jeddah West,250,51,625,Normal,2024,2
INV0010088,2/29/2024 0:00,PRD005,Dammam East,687,131,1717.5,Normal,2024,2
INV0010089,2/29/2024 0:00,PRD005,Qassim North,360,78,900,Normal,2024,2
INV0010090,2/29/2024 0:00,PRD005,Abha South,545,111,1362.5,Normal,2024,2
INV0010091,2/29/2024 0:00,PRD006,Riyadh Central,436,88,5144.8,Normal,2024,2
INV0010092,2/29/2024 0:00,PRD006,Jeddah West,106,26,1250.8,Normal,2024,2
INV0010093,2/29/2024 0:00,PRD006,Dammam East,169,43,1994.2,Normal,2024,2
INV0010094,2/29/2024 0:00,PRD006,Qassim North,363,75,4283.4,Normal,2024,2
INV0010095,2/29/2024 0:00,PRD006,Abha South,646,128,7622.8,Normal,2024,2
INV0010096,2/29/2024 0:00,PRD007,Riyadh Central,402,105,1197.96,Normal,2024,2
INV0010097,2/29/2024 0:00,PRD007,Jeddah West,489,99,1457.22,Normal,2024,2
INV0010098,2/29/2024 0:00,PRD007,Dammam East,749,141,2232.02,Normal,2024,2
INV0010099,2/29/2024 0:00,PRD007,Qassim North,282,51,840.36,Normal,2024,2
INV0010100,2/29/2024 0:00,PRD007,Abha South,625,126,1862.5,Normal,2024,2
INV0010101,2/29/2024 0:00,PRD008,Riyadh Central,388,90,4438.72,Normal,2024,2
INV0010102,2/29/2024 0:00,PRD008,Jeddah West,690,140,7893.6,Normal,2024,2
INV0010103,2/29/2024 0:00,PRD008,Dammam East,319,76,3649.36,Normal,2024,2
INV0010104,2/29/2024 0:00,PRD008,Qassim North,459,114,5250.96,Normal,2024,2
INV0010105,2/29/2024 0:00,PRD008,Abha South,279,54,3191.76,Normal,2024,2
INV0010106,2/29/2024 0:00,PRD009,Riyadh Central,195,51,803.4,Normal,2024,2
INV0010107,2/29/2024 0:00,PRD009,Jeddah West,426,78,1755.12,Normal,2024,2
INV0010108,2/29/2024 0:00,PRD009,Dammam East,525,107,2163,Normal,2024,2
INV0010109,2/29/2024 0:00,PRD009,Qassim North,219,46,902.28,Normal,2024,2
INV0010110,2/29/2024 0:00,PRD009,Abha South,364,90,1499.68,Normal,2024,2
INV0010111,2/29/2024 0:00,PRD010,Riyadh Central,463,94,2796.52,Normal,2024,2
INV0010112,2/29/2024 0:00,PRD010,Jeddah West,94,19,567.76,Normal,2024,2
INV0010113,2/29/2024 0:00,PRD010,Dammam East,152,38,918.08,Normal,2024,2
INV0010114,2/29/2024 0:00,PRD010,Qassim North,730,136,4409.2,Normal,2024,2
INV0010115,2/29/2024 0:00,PRD010,Abha South,330,71,1993.2,Normal,2024,2
INV0010116,2/29/2024 0:00,PRD011,Riyadh Central,380,88,2306.6,Normal,2024,2
INV0010117,2/29/2024 0:00,PRD011,Jeddah West,381,79,2312.67,Normal,2024,2
INV0010118,2/29/2024 0:00,PRD011,Dammam East,668,124,4054.76,Normal,2024,2
INV0010119,2/29/2024 0:00,PRD011,Qassim North,65,15,394.55,Normal,2024,2
INV0010120,2/29/2024 0:00,PRD011,Abha South,116,30,704.12,Normal,2024,2
INV0010121,2/29/2024 0:00,PRD012,Riyadh Central,643,117,9439.24,Normal,2024,2
INV0010122,2/29/2024 0:00,PRD012,Jeddah West,233,62,3420.44,Normal,2024,2
INV0010123,2/29/2024 0:00,PRD012,Dammam East,491,99,7207.88,Normal,2024,2
INV0010124,2/29/2024 0:00,PRD012,Qassim North,220,53,3229.6,Normal,2024,2
INV0010125,2/29/2024 0:00,PRD012,Abha South,123,31,1805.64,Normal,2024,2
INV0010126,2/29/2024 0:00,PRD013,Riyadh Central,483,114,8177.19,Normal,2024,2
INV0010127,2/29/2024 0:00,PRD013,Jeddah West,248,61,4198.64,Normal,2024,2
INV0010128,2/29/2024 0:00,PRD013,Dammam East,143,25,2420.99,Normal,2024,2
INV0010129,2/29/2024 0:00,PRD013,Qassim North,749,138,12680.57,Normal,2024,2
INV0010130,2/29/2024 0:00,PRD013,Abha South,393,98,6653.49,Normal,2024,2
INV0010131,2/29/2024 0:00,PRD014,Riyadh Central,99,25,505.89,Normal,2024,2
INV0010132,2/29/2024 0:00,PRD014,Jeddah West,190,36,970.9,Normal,2024,2
INV0010133,2/29/2024 0:00,PRD014,Dammam East,293,63,1497.23,Normal,2024,2
INV0010134,2/29/2024 0:00,PRD014,Qassim North,70,18,357.7,Normal,2024,2
INV0010135,2/29/2024 0:00,PRD014,Abha South,222,57,1134.42,Normal,2024,2
INV0010136,2/29/2024 0:00,PRD015,Riyadh Central,580,137,10741.6,Normal,2024,2
INV0010137,2/29/2024 0:00,PRD015,Jeddah West,104,21,1926.08,Normal,2024,2
INV0010138,2/29/2024 0:00,PRD015,Dammam East,413,98,7648.76,Normal,2024,2
INV0010139,2/29/2024 0:00,PRD015,Qassim North,489,102,9056.28,Normal,2024,2
INV0010140,2/29/2024 0:00,PRD015,Abha South,442,110,8185.84,Normal,2024,2
INV0010141,2/29/2024 0:00,PRD016,Riyadh Central,99,18,428.67,Normal,2024,2
INV0010142,2/29/2024 0:00,PRD016,Jeddah West,225,42,974.25,Normal,2024,2
INV0010143,2/29/2024 0:00,PRD016,Dammam East,556,110,2407.48,Normal,2024,2
INV0010144,2/29/2024 0:00,PRD016,Qassim North,204,49,883.32,Normal,2024,2
INV0010145,2/29/2024 0:00,PRD016,Abha South,719,141,3113.27,Normal,2024,2
INV0010146,2/29/2024 0:00,PRD017,Riyadh Central,784,149,10803.52,Normal,2024,2
INV0010147,2/29/2024 0:00,PRD017,Jeddah West,524,110,7220.72,Normal,2024,2
INV0010148,2/29/2024 0:00,PRD017,Dammam East,205,40,2824.9,Normal,2024,2
INV0010149,2/29/2024 0:00,PRD017,Qassim North,727,149,10018.06,Normal,2024,2
INV0010150,2/29/2024 0:00,PRD017,Abha South,455,83,6269.9,Normal,2024,2
INV0010151,2/29/2024 0:00,PRD018,Riyadh Central,644,134,10741.92,Normal,2024,2
INV0010152,2/29/2024 0:00,PRD018,Jeddah West,332,81,5537.76,Normal,2024,2
INV0010153,2/29/2024 0:00,PRD018,Dammam East,286,55,4770.48,Normal,2024,2
INV0010154,2/29/2024 0:00,PRD018,Qassim North,347,67,5787.96,Normal,2024,2
INV0010155,2/29/2024 0:00,PRD018,Abha South,775,139,12927,Normal,2024,2
INV0010156,2/29/2024 0:00,PRD019,Riyadh Central,429,102,3543.54,Normal,2024,2
INV0010157,2/29/2024 0:00,PRD019,Jeddah West,190,36,1569.4,Normal,2024,2
INV0010158,2/29/2024 0:00,PRD019,Dammam East,590,128,4873.4,Normal,2024,2
INV0010159,2/29/2024 0:00,PRD019,Qassim North,302,57,2494.52,Normal,2024,2
INV0010160,2/29/2024 0:00,PRD019,Abha South,130,32,1073.8,Normal,2024,2
INV0010161,2/29/2024 0:00,PRD020,Riyadh Central,257,49,1107.67,Normal,2024,2
INV0010162,2/29/2024 0:00,PRD020,Jeddah West,217,41,935.27,Normal,2024,2
INV0010163,2/29/2024 0:00,PRD020,Dammam East,321,59,1383.51,Normal,2024,2
INV0010164,2/29/2024 0:00,PRD020,Qassim North,150,31,646.5,Normal,2024,2
INV0010165,2/29/2024 0:00,PRD020,Abha South,542,127,2336.02,Normal,2024,2
INV0010166,2/29/2024 0:00,PRD021,Riyadh Central,511,121,1941.8,Normal,2024,2
INV0010167,2/29/2024 0:00,PRD021,Jeddah West,75,16,285,Normal,2024,2
INV0010168,2/29/2024 0:00,PRD021,Dammam East,444,89,1687.2,Normal,2024,2
INV0010169,2/29/2024 0:00,PRD021,Qassim North,794,149,3017.2,Normal,2024,2
INV0010170,2/29/2024 0:00,PRD021,Abha South,518,98,1968.4,Normal,2024,2
INV0010171,2/29/2024 0:00,PRD022,Riyadh Central,301,61,2326.73,Normal,2024,2
INV0010172,2/29/2024 0:00,PRD022,Jeddah West,71,16,548.83,Normal,2024,2
INV0010173,2/29/2024 0:00,PRD022,Dammam East,562,139,4344.26,Normal,2024,2
INV0010174,2/29/2024 0:00,PRD022,Qassim North,211,49,1631.03,Normal,2024,2
INV0010175,2/29/2024 0:00,PRD022,Abha South,75,15,579.75,Normal,2024,2
INV0010176,2/29/2024 0:00,PRD023,Riyadh Central,469,88,4563.37,Normal,2024,2
INV0010177,2/29/2024 0:00,PRD023,Jeddah West,434,103,4222.82,Normal,2024,2
INV0010178,2/29/2024 0:00,PRD023,Dammam East,328,62,3191.44,Normal,2024,2
INV0010179,2/29/2024 0:00,PRD023,Qassim North,209,39,2033.57,Normal,2024,2
INV0010180,2/29/2024 0:00,PRD023,Abha South,633,149,6159.09,Normal,2024,2
INV0010181,2/29/2024 0:00,PRD024,Riyadh Central,431,91,4318.62,Normal,2024,2
INV0010182,2/29/2024 0:00,PRD024,Jeddah West,106,27,1062.12,Normal,2024,2
INV0010183,2/29/2024 0:00,PRD024,Dammam East,475,123,4759.5,Normal,2024,2
INV0010184,2/29/2024 0:00,PRD024,Qassim North,383,95,3837.66,Normal,2024,2
INV0010185,2/29/2024 0:00,PRD024,Abha South,713,138,7144.26,Normal,2024,2
INV0010186,2/29/2024 0:00,PRD025,Riyadh Central,697,134,7095.46,Normal,2024,2
INV0010187,2/29/2024 0:00,PRD025,Jeddah West,114,20,1160.52,Normal,2024,2
INV0010188,2/29/2024 0:00,PRD025,Dammam East,480,105,4886.4,Normal,2024,2
INV0010189,2/29/2024 0:00,PRD025,Qassim North,552,102,5619.36,Normal,2024,2
INV0010190,2/29/2024 0:00,PRD025,Abha South,159,28,1618.62,Normal,2024,2
INV0010191,2/29/2024 0:00,PRD026,Riyadh Central,495,95,4598.55,Normal,2024,2
INV0010192,2/29/2024 0:00,PRD026,Jeddah West,456,87,4236.24,Normal,2024,2
INV0010193,2/29/2024 0:00,PRD026,Dammam East,314,75,2917.06,Normal,2024,2
INV0010194,2/29/2024 0:00,PRD026,Qassim North,591,125,5490.39,Normal,2024,2
INV0010195,2/29/2024 0:00,PRD026,Abha South,325,84,3019.25,Normal,2024,2
INV0010196,2/29/2024 0:00,PRD027,Riyadh Central,236,47,4141.8,Normal,2024,2
INV0010197,2/29/2024 0:00,PRD027,Jeddah West,574,139,10073.7,Normal,2024,2
INV0010198,2/29/2024 0:00,PRD027,Dammam East,620,118,10881,Normal,2024,2
INV0010199,2/29/2024 0:00,PRD027,Qassim North,298,70,5229.9,Normal,2024,2
INV0010200,2/29/2024 0:00,PRD027,Abha South,313,57,5493.15,Normal,2024,2
INV0010201,2/29/2024 0:00,PRD028,Riyadh Central,350,69,5040,Normal,2024,2
INV0010202,2/29/2024 0:00,PRD028,Jeddah West,69,18,993.6,Normal,2024,2
INV0010203,2/29/2024 0:00,PRD028,Dammam East,293,75,4219.2,Normal,2024,2
INV0010204,2/29/2024 0:00,PRD028,Qassim North,594,112,8553.6,Normal,2024,2
INV0010205,2/29/2024 0:00,PRD028,Abha South,78,18,1123.2,Normal,2024,2
INV0010206,2/29/2024 0:00,PRD029,Riyadh Central,178,36,2070.14,Normal,2024,2
INV0010207,2/29/2024 0:00,PRD029,Jeddah West,131,32,1523.53,Normal,2024,2
INV0010208,2/29/2024 0:00,PRD029,Dammam East,293,75,3407.59,Normal,2024,2
INV0010209,2/29/2024 0:00,PRD029,Qassim North,643,137,7478.09,Normal,2024,2
INV0010210,2/29/2024 0:00,PRD029,Abha South,100,23,1163,Normal,2024,2
INV0010211,2/29/2024 0:00,PRD030,Riyadh Central,637,125,5261.62,Normal,2024,2
INV0010212,2/29/2024 0:00,PRD030,Jeddah West,437,85,3609.62,Normal,2024,2
INV0010213,2/29/2024 0:00,PRD030,Dammam East,383,71,3163.58,Normal,2024,2
INV0010214,2/29/2024 0:00,PRD030,Qassim North,82,15,677.32,Normal,2024,2
INV0010215,2/29/2024 0:00,PRD030,Abha South,76,15,627.76,Normal,2024,2
INV0010216,2/29/2024 0:00,PRD031,Riyadh Central,73,15,820.52,Normal,2024,2
INV0010217,2/29/2024 0:00,PRD031,Jeddah West,134,27,1506.16,Normal,2024,2
INV0010218,2/29/2024 0:00,PRD031,Dammam East,248,48,2787.52,Normal,2024,2
INV0010219,2/29/2024 0:00,PRD031,Qassim North,541,134,6080.84,Normal,2024,2
INV0010220,2/29/2024 0:00,PRD031,Abha South,662,132,7440.88,Normal,2024,2
INV0010221,2/29/2024 0:00,PRD032,Riyadh Central,230,48,2842.8,Normal,2024,2
INV0010222,2/29/2024 0:00,PRD032,Jeddah West,741,147,9158.76,Normal,2024,2
INV0010223,2/29/2024 0:00,PRD032,Dammam East,348,83,4301.28,Normal,2024,2
INV0010224,2/29/2024 0:00,PRD032,Qassim North,664,136,8207.04,Normal,2024,2
INV0010225,2/29/2024 0:00,PRD032,Abha South,619,144,7650.84,Normal,2024,2
INV0010226,2/29/2024 0:00,PRD033,Riyadh Central,363,90,5651.91,Normal,2024,2
INV0010227,2/29/2024 0:00,PRD033,Jeddah West,238,56,3705.66,Normal,2024,2
INV0010228,2/29/2024 0:00,PRD033,Dammam East,82,17,1276.74,Normal,2024,2
INV0010229,2/29/2024 0:00,PRD033,Qassim North,280,72,4359.6,Normal,2024,2
INV0010230,2/29/2024 0:00,PRD033,Abha South,209,42,3254.13,Normal,2024,2
INV0010231,3/31/2024 0:00,PRD001,Riyadh Central,916,146,6631.84,Normal,2024,3
INV0010232,3/31/2024 0:00,PRD001,Jeddah West,465,88,3366.6,Normal,2024,3
INV0010233,3/31/2024 0:00,PRD001,Dammam East,304,39,2200.96,Normal,2024,3
INV0010234,3/31/2024 0:00,PRD001,Qassim North,893,120,6465.32,Normal,2024,3
INV0010235,3/31/2024 0:00,PRD001,Abha South,437,70,3163.88,Normal,2024,3
INV0010236,3/31/2024 0:00,PRD002,Riyadh Central,80,15,391.2,Normal,2024,3
INV0010237,3/31/2024 0:00,PRD002,Jeddah West,215,36,1051.35,Normal,2024,3
INV0010238,3/31/2024 0:00,PRD002,Dammam East,275,37,1344.75,Normal,2024,3
INV0010239,3/31/2024 0:00,PRD002,Qassim North,1011,137,4943.79,Normal,2024,3
INV0010240,3/31/2024 0:00,PRD002,Abha South,896,124,4381.44,Normal,2024,3
INV0010241,3/31/2024 0:00,PRD003,Riyadh Central,745,135,3836.75,Normal,2024,3
INV0010242,3/31/2024 0:00,PRD003,Jeddah West,775,122,3991.25,Normal,2024,3
INV0010243,3/31/2024 0:00,PRD003,Dammam East,656,87,3378.4,Normal,2024,3
INV0010244,3/31/2024 0:00,PRD003,Qassim North,601,95,3095.15,Normal,2024,3
INV0010245,3/31/2024 0:00,PRD003,Abha South,1009,145,5196.35,Normal,2024,3
INV0010246,3/31/2024 0:00,PRD004,Riyadh Central,485,86,7299.25,Normal,2024,3
INV0010247,3/31/2024 0:00,PRD004,Jeddah West,594,96,8939.7,Normal,2024,3
INV0010248,3/31/2024 0:00,PRD004,Dammam East,619,95,9315.95,Normal,2024,3
INV0010249,3/31/2024 0:00,PRD004,Qassim North,857,112,12897.85,Normal,2024,3
INV0010250,3/31/2024 0:00,PRD004,Abha South,782,126,11769.1,Normal,2024,3
INV0010251,3/31/2024 0:00,PRD005,Riyadh Central,266,47,665,Normal,2024,3
INV0010252,3/31/2024 0:00,PRD005,Jeddah West,334,46,835,Normal,2024,3
INV0010253,3/31/2024 0:00,PRD005,Dammam East,823,134,2057.5,Normal,2024,3
INV0010254,3/31/2024 0:00,PRD005,Qassim North,418,66,1045,Normal,2024,3
INV0010255,3/31/2024 0:00,PRD005,Abha South,122,17,305,Normal,2024,3
INV0010256,3/31/2024 0:00,PRD006,Riyadh Central,289,53,3410.2,Normal,2024,3
INV0010257,3/31/2024 0:00,PRD006,Jeddah West,454,64,5357.2,Normal,2024,3
INV0010258,3/31/2024 0:00,PRD006,Dammam East,432,55,5097.6,Normal,2024,3
INV0010259,3/31/2024 0:00,PRD006,Qassim North,512,87,6041.6,Normal,2024,3
INV0010260,3/31/2024 0:00,PRD006,Abha South,592,88,6985.6,Normal,2024,3
INV0010261,3/31/2024 0:00,PRD007,Riyadh Central,718,113,2139.64,Normal,2024,3
INV0010262,3/31/2024 0:00,PRD007,Jeddah West,216,28,643.68,Normal,2024,3
INV0010263,3/31/2024 0:00,PRD007,Dammam East,313,45,932.74,Normal,2024,3
INV0010264,3/31/2024 0:00,PRD007,Qassim North,288,38,858.24,Normal,2024,3
INV0010265,3/31/2024 0:00,PRD007,Abha South,937,132,2792.26,Normal,2024,3
INV0010266,3/31/2024 0:00,PRD008,Riyadh Central,786,126,8991.84,Normal,2024,3
